,Year,Month,U.S. Natural Gas Imports (MMcf),U.S. Natural Gas Exports (MMcf),Weekly Lower 48 States Natural Gas Working Underground Storage (Billion Cubic Feet),U.S. Natural Gas Marketed Production (MMcf),U.S. Natural Gas Total Consumption (MMcf),Henry Hub Natural Gas Spot Price (Dollars per Million Btu),Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),Monthly Real GDP Index,Date,Net_Imports_MMcf,Storage_Change_MMcf,Estimated_Storage_Change_MMcf,new_york_t_cdd,chicago_t_cdd,orlando_t_cdd,denver_t_cdd,oklahoma_city_t_cdd,knoxville_t_cdd,los_angeles_t_cdd,seattle_t_cdd,las_vegas_t_cdd,houston_t_cdd,new_york_t_hdd,chicago_t_hdd,orlando_t_hdd,denver_t_hdd,oklahoma_city_t_hdd,knoxville_t_hdd,los_angeles_t_hdd,seattle_t_hdd,las_vegas_t_hdd,houston_t_hdd,POPTHM
90,2019,5,207651.0,368568.0,1761.2,3046445.0,2133985.0,2.64,144679.25,63696.25,10348.75,6747.25,3.51,20576.1632955465,2019-05-01,-160917.0,460450.00000000006,751543.0,32.7,23.900000000000006,255.4,7.300000000000004,69.80000000000001,125.5,0.7999999999999972,7.899999999999999,113.6,234.70000000000002,67.80000000000001,118.1,0.0,190.9,32.300000000000004,9.599999999999998,39.400000000000006,80.10000000000001,8.400000000000002,0.0,330240
91,2019,6,201163.0,360226.0,2245.5,2956304.0,2119341.0,2.4,164146.75,60582.75,20941.0,3141.5,3.18,20684.5261038238,2019-06-01,-159063.0,484299.99999999994,677900.0,134.2,90.30000000000001,293.1,69.0,174.0,146.10000000000002,41.5,20.599999999999998,382.3,287.8,0.3999999999999986,15.399999999999997,0.0,19.799999999999997,0.0,0.3000000000000007,3.3000000000000007,44.2,0.0,0.0,330393
92,2019,7,230407.0,393400.0,2551.75,3071698.0,2393904.0,2.37,164797.8,55773.6,27277.2,2525.6,3.47,20773.8782446649,2019-07-01,-162993.0,306250.0,514801.0,271.2,236.0,308.6,220.1,283.7,223.1,139.1,56.2,498.5,340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399999999999999,0.0,0.0,330553
93,2019,8,220076.0,384983.0,2804.4,3146384.0,2433924.0,2.22,161039.25,50697.75,22051.5,1950.75,3.23,20818.086889182,2019-08-01,-164907.0,252650.0000000001,547553.0,216.1,168.2,307.1,192.5,299.0,210.1,156.1,75.4,490.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999993,0.0,0.0,330729
94,2019,9,208286.0,394511.0,3161.0,3056535.0,2206252.0,2.56,144239.25,45260.5,26839.0,2677.25,3.56,20860.821790684,2019-09-01,-186225.0,356599.9999999999,664058.0,124.8,107.9,287.7,94.5,226.5,199.5,173.1,18.300000000000004,303.5,301.2,0.1999999999999993,1.1999999999999993,0.0,9.7,0.0,0.0,0.0,48.699999999999996,0.0,0.0,330904
95,2019,10,210537.0,425775.0,3558.75,3186150.0,2306544.0,2.33,144437.8,47956.2,16062.4,359.2,3.55,20853.7176518448,2019-10-01,-215238.0,397750.0,664368.0,18.100000000000005,8.899999999999999,249.2,0.0,31.8,48.2,107.4,0.0,64.4,141.1,70.0,207.0,0.0,347.2,160.0,72.7,0.3999999999999986,237.0,46.8,23.3,331066
96,2019,11,223765.0,441944.0,3660.0,3133926.0,2783754.0,2.65,141974.0,58200.5,15288.5,2573.75,4.03,21000.1520648991,2019-11-01,-218179.0,101250.0,131993.0,0.0,0.0,84.6,0.0,0.0,0.0,28.599999999999998,0.0,1.3000000000000007,37.1,305.1,471.8,19.3,450.6,314.5,442.0,38.599999999999994,299.9,130.1,121.7,331213
97,2019,12,256053.0,481757.0,3342.75,3234746.0,3170717.0,2.22,140318.8,63356.2,12569.0,869.4,3.89,20999.5922565346,2019-12-01,-225704.0,-317250.0,-161675.0,0.0,0.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,15.399999999999999,424.5,496.6,25.299999999999997,565.9,383.7,328.6,95.6,339.0,279.6,138.8,331345
98,2020,1,262080.0,510444.0,2897.8,3257533.0,3327245.0,2.02,136932.75,71169.5,15904.5,2467.75,3.74,20960.1992188585,2020-01-01,-248364.0,-444949.9999999998,-318076.0,0.0,0.0,58.2,0.0,0.0,2.6000000000000014,3.1000000000000014,0.0,0.0,19.400000000000002,416.7,563.8,56.8,552.6,384.5,337.5,81.0,336.1,241.9,131.5,331443
99,2020,2,238328.0,454245.0,2282.0,2992845.0,3062299.0,1.91,133603.75,73850.75,14258.75,4600.75,3.51,21057.4171235922,2020-02-01,-215917.0,-615800.0000000002,-285371.0,0.0,0.0,70.8,0.0,0.0,0.0,16.9,0.0,0.0,16.7,383.1,553.0,41.1,532.8,369.3,320.1,58.099999999999994,335.3,183.2,135.20000000000002,331525
100,2020,3,213231.0,497437.0,2017.0,3192036.0,2725503.0,1.79,127183.4,74849.6,9537.6,1572.4,3.3,19979.9439282387,2020-03-01,-284206.0,-265000.0,182327.0,0.0,0.0,170.0,0.0,13.000000000000004,11.899999999999999,3.599999999999998,0.0,0.0,120.39999999999999,286.5,389.2,7.5,347.7,172.6,155.1,71.6,344.0,99.3,16.4,331642
101,2020,4,190049.0,420767.0,2117.75,3076174.0,2263569.0,1.74,123865.5,79705.75,8062.75,967.25,3.21,18153.2058843827,2020-04-01,-230718.0,100750.0,581887.0,0.0,1.3999999999999986,186.8,1.0,14.400000000000002,4.099999999999998,49.0,0.0,105.8,113.1,228.9,280.0,0.0,264.7,137.4,143.2,32.9,205.9,22.3,11.999999999999996,331699
102,2020,5,186518.0,395472.0,2514.0,2942912.0,2076671.0,1.75,109762.0,82499.75,6507.75,32.0,3.61,18961.9949703814,2020-05-01,-208954.0,396250.0,657287.0,20.5,41.3,235.6,30.000000000000004,76.60000000000001,59.7,85.6,12.700000000000003,308.3,218.2,88.4,122.6,0.0,83.7,27.200000000000003,62.5,0.0,106.2,0.0,0.0,331701
103,2020,6,187478.0,338486.0,2947.0,2927068.0,2134224.0,1.63,106117.6,100810.2,5071.2,1262.0,2.99,19991.6033420903,2020-06-01,-151008.0,433000.0,641836.0,150.8,162.9,294.7,146.7,215.8,143.3,94.0,15.599999999999998,402.1,293.0,0.6000000000000014,3.5999999999999996,0.0,8.200000000000001,0.0,0.3999999999999986,0.0,61.7,0.0,0.0,331744
104,2020,7,210419.0,349167.0,3208.2,3026780.0,2468300.0,1.77,104635.25,98105.75,8611.5,618.5,2.9,20314.5558511479,2020-07-01,-138748.0,261199.99999999983,419732.0,275.9,252.1,323.6,217.8,288.2,248.3,106.00000000000001,54.900000000000006,548.8,354.09999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.799999999999999,0.0,0.0,331811
105,2020,8,211352.0,360230.0,3395.5,3027588.0,2404283.0,2.3,99502.75,93203.75,6568.25,83.0,3.28,20493.6600106163,2020-08-01,-148878.0,187300.00000000017,474427.0,240.2,203.9,329.0,235.1,251.9,204.9,177.9,63.39999999999999,548.1999999999999,364.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600000000000001,0.0,0.0,331885
106,2020,9,174225.0,395424.0,3643.75,2957168.0,2156948.0,1.92,104951.2,87372.8,13201.4,88.8,3.49,20730.5988189054,2020-09-01,-221199.0,248250.0,579021.0,116.39999999999999,58.1,286.7,80.9,95.7,109.9,161.4,35.3,386.6,251.79999999999998,5.299999999999997,26.9,0.0,56.6,19.5,16.099999999999998,0.0,24.3,0.0,0.0,331966
107,2020,10,199306.0,481621.0,3901.6,3004869.0,2320505.0,2.39,108864.25,84061.0,21483.0,259.25,3.85,20812.8398904224,2020-10-01,-282315.0,257849.9999999999,402049.0,5.700000000000003,3.3000000000000007,256.09999999999997,2.1999999999999993,28.8,16.599999999999998,120.5,0.0,194.8,136.9,84.80000000000001,223.9,0.0,231.3,153.70000000000002,67.1,0.3000000000000007,167.0,12.000000000000002,22.5,332041
108,2020,11,211570.0,528210.0,3941.0,2998371.0,2446546.0,2.61,109271.5,90768.25,33971.0,43.5,4.77,20626.0476773125,2020-11-01,-316640.0,39400.00000000009,235185.0,1.5,5.0,153.4,0.0,1.0,1.8000000000000007,16.5,0.0,32.7,58.400000000000006,177.2,287.6,0.0,380.0,189.0,217.6,66.9,303.3,120.7,31.800000000000004,332079
109,2020,12,266618.0,553176.0,3652.0,3117483.0,3188152.0,2.59,107344.2,91591.2,31561.4,982.6,4.84,20737.2007743869,2020-12-01,-286558.0,-289000.0,-357227.0,0.0,0.0,28.2,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,5.800000000000001,406.8,533.8,85.10000000000001,568.1,411.7,428.8,106.5,366.3,264.4,164.0,332062
110,2021,1,284065.0,563515.0,3021.0,3105581.0,3335219.0,2.71,109309.0,85317.5,33736.0,676.75,4.62,21020.8539944876,2021-01-01,-279450.0,-631000.0,-509088.0,0.0,0.0,33.2,0.0,0.0,0.0,6.200000000000003,0.0,0.0,7.100000000000001,480.6,590.0,70.0,564.6,438.0,426.6,120.1,361.6,246.2,172.29999999999998,332007
111,2021,2,271877.0,424004.0,2146.75,2597230.0,3095717.0,5.35,118118.5,79916.0,33099.0,394.0,12.68,20758.5000644019,2021-02-01,-152127.0,-874250.0,-650614.0,0.0,0.0,87.1,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,19.099999999999998,451.5,669.7,31.8,555.0,525.9,361.3,76.2,363.6,143.6,221.9,331983
112,2021,3,238724.0,595411.0,1772.25,3136068.0,2640102.0,2.62,114515.8,78965.6,27370.0,685.6,4.71,21196.371793811,2021-03-01,-356687.0,-374500.0,139279.0,0.0,0.0,110.5,0.0,1.0,0.0,6.800000000000001,0.0,5.799999999999997,55.3,318.6,337.2,14.399999999999997,398.8,181.8,202.39999999999998,106.4,337.7,113.3,51.7,332023
113,2021,4,208369.0,564333.0,1873.6,3058663.0,2271622.0,2.66,117685.25,79298.75,23861.5,5502.5,4.46,21270.7340431495,2021-04-01,-355964.0,101349.99999999991,431077.0,0.3999999999999986,14.100000000000001,142.8,0.0,9.500000000000004,9.0,22.100000000000005,0.0,139.9,95.9,174.9,218.5,6.5,286.9,129.5,144.5,41.099999999999994,198.1,2.0,23.599999999999998,332089
114,2021,5,204890.0,578056.0,2164.25,3158085.0,2116420.0,2.91,120892.5,83711.5,21711.0,9128.75,4.89,21306.1058374153,2021-05-01,-373166.0,290650.0000000001,668499.0,39.099999999999994,51.2,244.29999999999998,3.400000000000002,39.8,56.6,17.900000000000002,0.8999999999999986,278.5,190.70000000000002,70.60000000000001,115.4,0.0,130.4,28.0,45.699999999999996,9.600000000000001,142.1,2.0,0.0,332161
115,2021,6,207859.0,539165.0,2469.5,3045264.0,2242031.0,3.26,118935.2,90274.4,31407.8,10874.0,4.92,21355.7872903931,2021-06-01,-331306.0,305250.0,471927.0,156.9,180.5,282.9,146.0,193.6,162.8,85.8,76.30000000000001,495.29999999999995,303.7,0.0,0.0,0.0,9.6,2.4000000000000004,0.0,0.0,41.0,0.0,0.0,332249
116,2021,7,227779.0,566046.0,2664.4,3176507.0,2417590.0,3.84,126712.0,93220.0,48655.75,7797.25,5.64,21432.140376052,2021-07-01,-338267.0,194900.0000000001,420650.0,217.9,192.2,298.6,214.79999999999998,252.5,214.8,147.7,65.4,545.8000000000001,318.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999999999999,0.0,0.0,332375
117,2021,8,220959.0,563572.0,2830.0,3185920.0,2436266.0,4.07,128124.2,90485.6,94478.4,3600.0,6.06,21467.6915212884,2021-08-01,-342613.0,165599.9999999999,407041.0,235.6,231.1,304.5,188.8,268.1,219.10000000000002,139.8,64.2,507.70000000000005,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000005,0.0,0.0,332506
118,2021,9,220206.0,535583.0,3045.25,3104078.0,2138211.0,5.16,154650.0,91247.75,141168.25,2247.0,6.7,21553.3454666906,2021-09-01,-315377.0,215250.0,650490.0,138.3,117.8,256.6,91.60000000000001,194.5,97.3,81.89999999999999,11.299999999999997,370.3,238.9,0.10000000000000142,6.799999999999999,0.0,21.6,0.0,9.100000000000001,0.0,56.29999999999999,0.0,0.0,332610
119,2021,10,228203.0,545055.0,3455.4,3258481.0,2259328.0,5.51,167532.25,83530.75,139444.25,0.0,7.97,21777.9722084024,2021-10-01,-316852.0,410150.0000000001,682301.0,39.7,38.4,207.5,0.0,45.7,43.099999999999994,40.6,0.0,81.39999999999999,170.4,37.8,105.2,0.0,220.5,43.7,75.0,22.9,212.2,17.800000000000004,4.400000000000002,332708
120,2021,11,242405.0,556982.0,3612.25,3188958.0,2684978.0,5.05,154765.2,81257.6,124338.4,48.6,8.1,21783.7611655945,2021-11-01,-314577.0,156849.9999999999,189403.0,0.0,0.0,57.89999999999999,0.0,0.0,0.0,18.000000000000004,0.0,32.2,22.899999999999995,281.6,389.0,22.700000000000003,330.7,225.5,319.4,51.9,274.2,47.2,76.1,332806
121,2021,12,252626.0,620886.0,3341.0,3323025.0,3008222.0,3.76,161749.5,77914.25,109270.75,178.75,7.4,21985.1682474198,2021-12-01,-368260.0,-271250.0,-53457.0,0.0,0.0,102.69999999999999,0.0,2.1000000000000014,1.5,0.0,0.0,0.0,94.5,383.2,427.5,6.0,489.0,243.7,246.7,182.2,443.7,242.8,48.7,332891
122,2022,1,296248.0,610836.0,2685.0,3235266.0,3593297.0,4.38,152195.25,71110.5,88843.0,916.25,7.04,21762.2895337971,2022-01-01,-314588.0,-656000.0,-672619.0,0.0,0.0,28.3,0.0,0.0,2.1999999999999993,0.6000000000000014,0.0,0.0,13.299999999999997,619.6,711.4,79.7,587.4,483.0,486.1,117.4,399.1,241.7,215.9,332933
123,2022,2,257977.0,546428.0,1859.25,2914480.0,3059140.0,4.69,141762.0,71652.25,90370.0,4064.5,8.22,21745.844740152,2022-02-01,-288451.0,-825750.0,-433111.0,0.0,0.0,70.6,0.0,0.0,0.0,6.899999999999999,0.0,1.9000000000000021,12.399999999999995,407.4,549.8,30.5,529.1,413.3,333.9,104.4,337.7,161.0,207.2,332972
124,2022,3,259499.0,639074.0,1440.75,3282454.0,2780564.0,4.9,132198.2,71831.4,101129.6,3031.6,7.24,21712.4857783989,2022-03-01,-379575.0,-418500.0,122315.0,0.0,0.0,138.0,0.0,4.400000000000002,2.1999999999999993,8.500000000000004,0.0,34.599999999999994,36.0,328.3,387.5,0.0,396.2,249.4,232.6,77.1,297.7,66.4,77.8,333067
125,2022,4,244998.0,587385.0,1457.2,3199218.0,2360385.0,6.6,136689.5,65248.75,90385.75,896.75,8.45,21676.5794341927,2022-04-01,-342387.0,16450.000000000044,496446.0,2.1000000000000014,7.600000000000001,165.0,0.3999999999999986,32.89999999999999,12.899999999999999,31.299999999999997,0.0,119.5,132.1,206.3,255.8,0.1999999999999993,247.1,80.3,135.0,51.300000000000004,284.4,10.3,0.6999999999999993,333191
126,2022,5,230899.0,616665.0,1773.75,3332041.0,2241399.0,8.14,145243.4,64906.8,80251.8,259.4,10.31,21721.5720403315,2022-05-01,-385766.0,316549.99999999994,704876.0,43.99999999999999,104.10000000000001,275.3,20.9,136.3,100.69999999999999,13.400000000000002,0.0,255.4,262.3,57.199999999999996,72.0,0.0,123.9,34.0,7.300000000000001,26.5,196.3,0.6999999999999993,0.0,333317
127,2022,6,228882.0,553760.0,2129.5,3232326.0,2316782.0,7.7,145994.75,55897.25,62749.25,292.75,11.44,21730.4436347257,2022-06-01,-324878.0,355750.0,590666.0,113.3,185.3,312.6,113.0,239.3,190.1,74.3,18.2,445.4,332.6,0.1999999999999993,1.6000000000000014,0.0,16.200000000000003,0.0,0.0,0.0,69.39999999999999,0.0,0.0,333451
128,2022,7,257197.0,559842.0,2390.8,3375077.0,2582825.0,7.28,139753.0,55204.75,48075.25,318.5,9.99,21707.6683976963,2022-07-01,-302645.0,261300.00000000017,489607.0,267.4,235.9,345.8,211.1,373.40000000000003,242.3,95.4,77.2,524.9,360.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000005,0.0,0.0,333599
129,2022,8,235884.0,558031.0,2559.75,3392383.0,2559333.0,8.81,127036.8,52573.4,54081.2,43.4,12.22,21980.0029561237,2022-08-01,-322147.0,168949.99999999983,510903.0,229.0,214.0,336.4,173.6,306.4,200.3,153.3,88.8,480.4,319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000014,0.0,0.0,333762
130,2022,9,233927.0,526465.0,2884.4,3330414.0,2287981.0,7.88,134901.0,54501.5,69850.5,1619.25,12.79,21869.8820521419,2022-09-01,-292538.0,324650.0000000001,749895.0,79.4,122.3,263.1,79.8,180.89999999999998,96.6,190.3,14.799999999999997,389.4,275.1,17.2,28.099999999999994,0.0,18.5,0.0,14.900000000000002,0.0,20.499999999999996,0.0,0.0,333925
131,2022,10,239507.0,554328.0,3367.0,3437743.0,2363706.0,5.66,144761.75,59868.25,60249.0,944.5,10.22,21905.7758698445,2022-10-01,-314821.0,482599.9999999999,759216.0,0.10000000000000142,12.7,177.2,0.0,35.4,0.0,55.50000000000001,0.10000000000000142,174.1,143.0,147.7,152.4,3.0,222.0,73.4,137.70000000000002,5.400000000000002,135.9,17.6,8.999999999999998,334071
132,2022,11,246201.0,553774.0,3567.75,3326572.0,2766953.0,5.45,150589.0,64618.2,44807.0,1029.6,8.63,22011.6253650731,2022-11-01,-307573.0,200750.0,252046.0,2.8999999999999986,4.0,130.20000000000002,0.0,5.299999999999997,1.9000000000000021,0.0,0.0,3.6999999999999993,51.3,263.6,343.5,11.399999999999999,491.3,300.4,236.9,87.1,382.9,196.8,109.2,334206
133,2022,12,292940.0,597316.0,3240.4,3370376.0,3375867.0,5.53,158008.25,75580.0,48566.25,4359.75,9.91,22056.6539705055,2022-12-01,-304376.0,-327349.9999999999,-309867.0,0.0,0.0,47.3,0.0,0.0,0.0,2.0,0.0,0.0,44.0,482.8,595.5,63.0,609.8,428.4,395.9,135.9,439.3,263.5,153.2,334326
134,2023,1,275231.0,608605.0,2759.75,3428769.0,3304970.0,3.27,159074.2,77435.6,51324.2,3376.6,8.03,22125.3658244867,2023-01-01,-333374.0,-480650.0000000001,-209575.0,0.0,0.0,51.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,32.400000000000006,407.2,553.0,50.7,629.7,377.3,349.3,158.4,368.3,286.0,108.1,334433
135,2023,2,243931.0,574773.0,2235.25,3102781.0,2947468.0,2.38,172685.25,72258.5,35699.0,2659.25,6.57,22111.8923512057,2023-02-01,-330842.0,-524500.0,-175529.0,0.0,0.0,94.0,0.0,1.1000000000000014,5.599999999999998,0.0,0.0,0.0,49.1,358.5,463.90000000000003,8.000000000000002,508.8,329.4,225.9,144.4,365.8,229.2,101.0,334544
136,2023,3,249519.0,650773.0,1917.0,3474934.0,3012011.0,2.31,179857.5,71661.5,29517.25,5058.25,5.55,22103.9627374431,2023-03-01,-401254.0,-318250.0,61669.0,0.0,0.0,143.4,0.0,3.1999999999999993,4.800000000000001,0.0,0.0,1.3999999999999986,93.3,349.3,440.3,11.0,463.7,254.4,224.79999999999998,141.70000000000002,344.9,166.4,41.7,334664
137,2023,4,220387.0,620697.0,1964.25,3362007.0,2421035.0,2.16,176628.5,74286.25,31309.25,9951.25,4.91,22109.4849587677,2023-04-01,-400310.0,47250.0,540662.0,10.600000000000001,19.7,190.9,0.8000000000000007,14.7,10.3,10.799999999999997,0.3000000000000007,116.4,86.5,149.1,216.79999999999998,0.0,285.5,112.8,104.1,66.7,265.5,33.9,13.200000000000001,334792
138,2023,5,216145.0,638382.0,2290.75,3499909.0,2314697.0,2.15,171993.2,71219.6,30945.4,11609.4,5.05,22255.2008285059,2023-05-01,-422237.0,326500.0,762975.0,24.400000000000006,44.3,229.70000000000002,3.1000000000000014,82.1,63.2,2.299999999999997,21.7,257.8,223.9,53.5,69.10000000000001,0.0,87.3,12.300000000000004,26.0,32.199999999999996,89.0,0.1999999999999993,0.0,334929
139,2023,6,231555.0,607307.0,2719.8,3375450.0,2360394.0,2.18,173009.75,72657.25,31619.0,8185.5,4.99,22316.0507287223,2023-06-01,-375752.0,429050.0000000002,639304.0,88.2,124.10000000000001,271.5,52.900000000000006,207.1,113.3,21.3,15.5,328.7,321.40000000000003,2.0,10.399999999999999,0.0,34.0,0.0,0.1999999999999993,3.2000000000000064,62.89999999999999,0.0,0.0,335080
140,2023,7,256094.0,634485.0,2972.25,3494802.0,2665539.0,2.55,164261.0,70642.5,28738.25,5280.25,4.79,22412.86791245985,2023-07-01,-378391.0,252449.99999999983,450872.0,247.70000000000002,193.4,320.9,188.6,287.7,214.9,146.8,63.0,594.9,371.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700000000000003,0.0,0.0,335248
141,2023,8,246435.0,634499.0,3073.25,3533722.0,2673938.0,2.58,161056.8,80225.0,42054.8,915.2,4.7,22499.048698836275,2023-08-01,-388064.0,101000.0,471720.0,191.3,170.6,346.3,166.7,337.7,200.3,163.0,84.7,453.6,414.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5000000000000036,0.0,0.0,335431
142,2023,9,230008.0,625625.0,3285.2,3426002.0,2372887.0,2.64,161434.75,80991.0,33857.25,1822.75,4.72,22564.77967087682,2023-09-01,-395617.0,211949.99999999983,657498.0,118.9,80.8,278.6,55.0,204.20000000000002,113.30000000000001,111.5,8.300000000000004,291.7,331.2,11.7,6.599999999999998,0.0,21.0,0.0,0.0,0.0,68.9,0.0,0.0,335612
143,2023,10,230969.0,651805.0,3658.5,3536693.0,2438397.0,2.98,153580.0,85366.4,38352.4,4470.2,5.18,22494.514582420543,2023-10-01,-420836.0,373300.0000000002,677460.0,26.600000000000005,28.900000000000002,189.7,2.8999999999999986,56.3,22.700000000000003,76.7,0.0,153.1,161.4,66.8,166.2,0.3999999999999986,221.0,93.3,89.3,0.6999999999999993,198.4,11.5,20.900000000000002,335773
144,2023,11,251536.0,654710.0,3817.0,3468760.0,2823354.0,2.71,164974.75,97937.5,40037.0,5299.75,5.49,22683.428513022503,2023-11-01,-403174.0,158500.0,242232.0,0.0,0.0,90.9,0.0,5.800000000000001,2.3000000000000007,15.400000000000002,0.0,6.799999999999997,35.800000000000004,262.6,339.8,15.0,400.7,229.2,235.6,22.099999999999998,335.0,114.7,78.7,335925
145,2023,12,277477.0,709406.0,3585.2,3596519.0,3169172.0,2.52,165864.25,104969.5,28918.25,7789.75,5.14,22863.381509738272,2023-12-01,-431929.0,-231800.00000000017,-4582.0,0.0,0.0,41.400000000000006,0.0,0.0,0.0,2.599999999999998,0.0,0.0,9.5,339.8,408.2,52.300000000000004,531.7,330.5,351.9,68.1,337.8,207.0,103.0,336070
146,2024,1,323453.0,673868.0,3008.25,3470579.0,3696290.0,3.18,161202.8,103432.2,22377.0,6495.4,5.4,22723.12592433869,2024-01-01,-350415.0,-576949.9999999998,-576126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.9,3.6999999999999993,17.9,17.6,14.2,4.1,13.8,6.9,3.1999999999999993,336194
